z,n,name,levelEnergy(MeV),halflife,halflifeUnit,halflifeUncertainty,decayMode,branchingRatio,branchingRatioUncertainty
89,144,233Ac,0,143,s,9,B-,100,
89,143,232Ac,0,119,s,5,B-,100,
89,142,231Ac,0,7.5,m,0.1,B-,100,
89,141,230Ac,0,122,s,3,B-,100,
89,141,230Ac,0,122,s,3,B-SF,0.0000012,4e-7
89,140,229Ac,0,62.7,m,0.5,B-,100,
89,147,236Ac,0,1.2,m,+5.8-0.5,B-,100,
89,146,235Ac,0,62,s,4,B-,100,
89,123,212Ac,0,895,ms,28,A,100,
89,122,211Ac,0,210,ms,25,A,100,
89,121,210Ac,0,344,ms,+39-36,A,100,
89,120,209Ac,0,91,ms,+10-9,A,100,
89,129,218Ac,0,1.02,us,0.05,A,100,
89,128,217Ac,0,69,ns,4,A,100,
89,127,216Ac,0,360,us,7,A,100,
89,126,215Ac,0,170,ms,10,A,99.91,0.02
89,126,215Ac,0,170,ms,10,EC+B+,0.09,0.02
89,125,214Ac,0,8.2,s,0.2,A,89,
89,125,214Ac,0,8.2,s,0.2,EC+B+,11,
89,124,213Ac,0,738,ms,21,A,100,
89,134,223Ac,0,2.12,m,0.04,A,99,
89,134,223Ac,0,2.12,m,0.04,EC,1,
89,133,222Ac,0,4.9,s,0.4,A,99,1
89,133,222Ac,0,4.9,s,0.4,EC+B+,1,1
89,133,222Ac,0.03,63,s,2,A,93.6,5
89,133,222Ac,0.03,63,s,2,EC+B+,1.4,0.6
89,133,222Ac,0.03,63,s,2,IT,5,5
89,132,221Ac,0,52,ms,2,A,100,
89,131,220Ac,0,26.4,ms,0.2,A,100,
89,130,219Ac,0,9.5,us,1.6,A,100,
89,139,228Ac,0,6.15,h,0.02,B-,100,
89,138,227Ac,0,21.7725,y,0.0026,B-,98.62,0.0036
89,138,227Ac,0,21.7725,y,0.0026,A,1.38,0.0036
89,137,226Ac,0,29.37,h,0.12,B-,83,3
89,137,226Ac,0,29.37,h,0.12,EC,17,3
89,137,226Ac,0,29.37,h,0.12,A,0.006,0.002
89,136,225Ac,0,9.919,d,0.0021,A,100,
89,136,225Ac,0,9.919,d,0.0021,14C,5.3e-10,1.3e-10
89,135,224Ac,0,2.78,h,0.17,EC+B+,90.9,
89,135,224Ac,0,2.78,h,0.17,A,9.1,
90,148,238Th,0,9.4,m,2.0,B-,100,
90,145,235Th,0,7.2,m,0.1,B-,100,
90,144,234Th,0,24.107,d,0.023,B-,100,
90,147,237Th,0,4.79,m,0.5,B-,100,
90,146,236Th,0,37.5,m,0.2,B-,100,
90,141,231Th,0,25.52,h,0.01,B-,100,
90,140,230Th,0,7.54e+04,y,3.00e+02,A,100,
90,140,230Th,0,7.54e+04,y,3.00e+02,24NE,5.8e-11,1.3e-11
90,143,233Th,0,21.83,m,0.04,B-,100,
90,142,232Th,0,1.41e+10,y,2.25e+08,A,100,
90,142,232Th,0,1.41e+10,y,2.25e+08,SF,1.1e-9,4e-10
90,138,228Th,0,1.9116,y,0.001,A,100,
90,138,228Th,0,1.9116,y,0.001,20O,1.13e-11,2.2e-12
90,137,227Th,0,18.6936,d,0.0036,A,100,
90,139,229Th,0,7907.5,y,20.1,A,100,
90,134,224Th,0,1.04,s,0.02,A,100,
90,133,223Th,0,0.6,s,0.02,A,100,
90,136,226Th,0,30.69,m,0.03,A,100,
90,135,225Th,0,8.72,m,0.04,A,90,
90,135,225Th,0,8.72,m,0.04,EC,10,
90,130,220Th,0,10.2,us,0.3,A,100,
90,132,222Th,0,1.97,ms,0.014,A,100,
90,131,221Th,0,1.73,ms,0.03,A,100,
90,127,217Th,0,254,us,2,A,100,
90,126,216Th,0,26,ms,0.2,A,100,
90,129,219Th,0,1.02,us,0.02,A,100,
90,128,218Th,0,121,ns,6,A,100,
90,123,213Th,0,146,ms,22,A,100,
90,122,212Th,0,31.7,ms,1.3,A,100,
90,125,215Th,0,1.4,s,0.2,A,100,
90,124,214Th,0,100,ms,10,A,100,
90,121,211Th,0,37,ms,+28-11,A,100,
90,120,210Th,0,15.7,ms,3.5,A,100,
90,119,209Th,0,2.5,ms,+1.7-0.7,A,100,
90,118,208Th,0,3.1,ms,1.3,A,100,
91,120,211Pa,0,3.8,ms,+4.6-1.4,A,100,
91,120,211Pa,0,3.8,ms,+4.6-1.4,P,,
91,124,215Pa,0,14,ms,2,A,100,
91,123,214Pa,0,17,ms,3,A,100,
91,122,213Pa,0,5.3,ms,+3.2-1.3,A,100,
91,121,212Pa,0,5,ms,+2.0-1.1,A,100,
91,128,219Pa,0,55,ns,8,A,100,
91,127,218Pa,0,109,us,4,A,100,
91,126,217Pa,0,3.7,ms,0.4,A,100,
91,125,216Pa,0,118,ms,15,A,100,
91,129,220Pa,0+X,0.89,us,0.06,A,100,
91,131,222Pa,0,3.89,ms,0.73,A,100,
91,130,221Pa,0,5.9,us,+1.5-1.4,A,100,
91,135,226Pa,0,1.8,m,0.2,A,74,5
91,135,226Pa,0,1.8,m,0.2,EC+B+,26,5
91,134,225Pa,0,1.7,s,0.1,A,100,
91,133,224Pa,0,0.85,s,0.02,A,100,
91,132,223Pa,0,5.3,ms,0.6,A,100,
91,139,230Pa,0,17.4,d,0.4,B-,7.8,0.7
91,139,230Pa,0,17.4,d,0.4,EC+B+,92.2,0.7
91,139,230Pa,0,17.4,d,0.4,A,0.0035,0.0004
91,138,229Pa,0,1.55,d,0.05,EC,99.49,0.04
91,138,229Pa,0,1.55,d,0.05,A,0.51,0.04
91,137,228Pa,0,19.8,h,0.9,EC+B+,98.15,0.17
91,137,228Pa,0,19.8,h,0.9,A,1.85,0.17
91,136,227Pa,0,38.3,m,0.3,A,85,2
91,136,227Pa,0,38.3,m,0.3,EC,15,2
91,142,233Pa,0,26.975,d,0.013,B-,100,
91,141,232Pa,0,1.31,d,0.02,B-,100,
91,140,231Pa,0,3.27e+04,y,2.09e+02,A,100,
91,140,231Pa,0,3.27e+04,y,2.09e+02,24NE,1.34e-9,1.7e-10
91,146,237Pa,0,8.7,m,0.2,B-,100,
91,145,236Pa,0,9.1,m,0.1,B-,100,
91,144,235Pa,0,24.4,m,0.2,B-,100,
91,143,234Pa,0,6.671,h,0.022,B-,100,
91,143,234Pa,0.0765,1.159,m,0.011,B-,99.84,0.04
91,143,234Pa,0.0765,1.159,m,0.011,IT,0.16,0.04
91,148,239Pa,0,1.8,h,0.5,B-,100,
91,147,238Pa,0,2.3,m,0.1,B-,100,
92,123,215U,0,0.7,ms,+1.3-0.3,A,100,
92,130,222U,0,4.7,us,0.7,A,100,
92,132,224U,0,396,us,17,A,100,
92,131,223U,0,62,us,+14-10,A,100,
92,134,226U,0,267,ms,6,A,100,
92,133,225U,0,61,ms,3,A,100,
92,125,217U,0,16,ms,+21-6,A,100,
92,124,216U,0,4.5,ms,+4.7-1.6,A,100,
92,127,219U,0,60,us,7,A,100,
92,126,218U,0,0.63,ms,+0.07-0.06,A,100,
92,129,221U,0,0.66,us,0.14,A,100,
92,141,233U,0,1.59e+05,y,1.17e+02,A,100,
92,141,233U,0,1.59e+05,y,1.17e+02,24NE,7.2e-11,9e-12
92,140,232U,0,68.9,y,0.28,A,100,
92,140,232U,0,68.9,y,0.28,SF,2.7e-12,6e-13
92,140,232U,0,68.9,y,0.28,24NE,8.9e-10,7e-11
92,143,235U,0,7.04e+08,y,9.78e+05,A,100,
92,143,235U,0,7.04e+08,y,9.78e+05,SF,7e-9,2e-9
92,143,235U,0,7.04e+08,y,9.78e+05,20NE,8e-10,4e-10
92,143,235U,0,7.04e+08,y,9.78e+05,25NE,8e-10,
92,143,235U,0,7.04e+08,y,9.78e+05,28MG,8e-10,
92,143,235U,0.00007673700000000001,27.3,m,2.0,IT,100,
92,142,234U,0,2.46e+05,y,6.00e+02,A,100,
92,142,234U,0,2.46e+05,y,6.00e+02,SF,1.64e-9,2.2e-10
92,142,234U,0,2.46e+05,y,6.00e+02,28MG,1.4e-11,3e-12
92,142,234U,0,2.46e+05,y,6.00e+02,NE,9e-12,7e-12
92,145,237U,0,6.752,d,0.005,B-,100,
92,144,236U,0,2.34e+07,y,3.00e+04,A,100,
92,144,236U,0,2.34e+07,y,3.00e+04,SF,9.4e-8,
92,136,228U,0,9.1,m,0.2,A,95,
92,136,228U,0,9.1,m,0.2,EC,5,
92,135,227U,0,1.1,m,0.1,A,100,
92,138,230U,0,20.23,d,0.02,A,100,
92,138,230U,0,20.23,d,0.02,22NE,4.8e-12,2e-12
92,137,229U,0,57.8,m,0.5,A,20,
92,137,229U,0,57.8,m,0.5,EC,80,
92,139,231U,0,4.2,d,0.1,EC,99.996,0.001
92,139,231U,0,4.2,d,0.1,A,0.004,0.001
92,150,242U,0,16.8,m,0.5,B-,100,
92,147,239U,0,23.45,m,0.02,B-,100,
92,146,238U,0,4.46e+09,y,5.22e+06,A,100,
92,146,238U,0,4.46e+09,y,5.22e+06,SF,0.0000544,7e-7
92,146,238U,0,4.46e+09,y,5.22e+06,2B-,2.2e-10,3e-11
92,149,241U,0,,,,B-,100,
92,148,240U,0,14.1,h,0.1,B-,100,
93,129,222Np,0,380,ns,+260-110,A,100,
93,127,220Np,0,25,us,+14-7,A,100,
93,126,219Np,0,150,us,+720-70,A,100,
93,133,226Np,0,37,ms,7,A,100,
93,132,225Np,0,3.7,ms,+5.2-2.1,A,100,
93,131,224Np,0,38,us,+26-11,A,100,
93,130,223Np,0,2.15,us,+1.0-0.5,A,100,
93,149,242Np,0,2.2,m,0.2,B-,100,
93,149,242Np,0+X,5.5,m,0.1,B-,100,
93,148,241Np,0,13.9,m,0.2,B-,100,
93,147,240Np,0,61.9,m,0.2,B-,100,
93,147,240Np,0.018000000000000002,7.22,m,0.02,B-,99.88,0.01
93,147,240Np,0.018000000000000002,7.22,m,0.02,IT,0.12,0.01
93,146,239Np,0,2.3558,d,0.0031,B-,100,
93,145,238Np,0,2.0993,d,0.0012,B-,100,
93,151,244Np,0,2.29,m,0.16,B-,100,
93,150,243Np,0,1.85,m,0.15,B-,100,
93,139,232Np,0,14.7,m,0.3,EC+B+,100,
93,138,231Np,0,48.8,m,0.2,EC+B+,98,1
93,138,231Np,0,48.8,m,0.2,A,2,1
93,137,230Np,0,4.63,m,0.21,EC+B+,97,
93,137,230Np,0,4.63,m,0.21,A,3,
93,136,229Np,0,4,m,0.2,A,68,11
93,136,229Np,0,4,m,0.2,EC+B+,32,11
93,135,228Np,0,61.4,s,1.4,EC+B+,60,7
93,135,228Np,0,61.4,s,1.4,A,40,7
93,134,227Np,0,0.51,s,0.06,A,100,
93,144,237Np,0,2.14e+06,y,7.00e+03,A,100,
93,143,236Np,0,1.55e+05,y,1.00e+03,B-,12,0.1
93,143,236Np,0,1.55e+05,y,1.00e+03,EC,87.84,0.2
93,143,236Np,0,1.55e+05,y,1.00e+03,A,0.16,0.04
93,143,236Np,0.057,22.5,h,0.4,B-,49,1
93,143,236Np,0.057,22.5,h,0.4,EC,51,1
93,142,235Np,0,396.1,d,1.2,EC,99.9974,0.00013
93,142,235Np,0,396.1,d,1.2,A,0.0026,0.00013
93,141,234Np,0,4.4,d,0.1,EC+B+,100,
93,140,233Np,0,36.2,m,0.1,EC,100,
93,140,233Np,0,36.2,m,0.1,A,0.0007,
94,152,246Pu,0,10.84,d,0.02,B-,100,
94,151,245Pu,0,10.54,h,0.07,B-,100,
94,153,247Pu,0,2.27,d,0.23,B-,100,
94,150,244Pu,0,8.13e+07,y,3.00e+05,A,99.877,0.006
94,150,244Pu,0,8.13e+07,y,3.00e+05,SF,0.123,0.006
94,150,244Pu,1.2112,1.75,s,0.12,IT,100,
94,149,243Pu,0,4.955,h,0.002,B-,100,
94,148,242Pu,0,3.75e+05,y,2.00e+03,A,100,
94,148,242Pu,0,3.75e+05,y,2.00e+03,SF,0.00055,0.000006
94,145,239Pu,0,2.41e+04,y,1.50e+01,A,100,
94,145,239Pu,0,2.41e+04,y,1.50e+01,SF,3.01e-10,7.5e-11
94,144,238Pu,0,87.7,y,0.1,A,100,
94,144,238Pu,0,87.7,y,0.1,SF,1.9e-7,1e-8
94,144,238Pu,0,87.7,y,0.1,SI,1.4e-14,
94,144,238Pu,0,87.7,y,0.1,MG,6e-15,
94,147,241Pu,0,14.329,y,0.029,B-,99.99755,0.00008
94,147,241Pu,0,14.329,y,0.029,A,0.00245,0.00008
94,146,240Pu,0,6562.2,y,5.8,A,100,
94,146,240Pu,0,6562.2,y,5.8,SF,0.000005796,3.9e-8
94,141,235Pu,0,25.3,m,0.5,EC+B+,99.9972,0.0007
94,141,235Pu,0,25.3,m,0.5,A,0.0028,0.0007
94,140,234Pu,0,8.8,h,0.1,EC,94,
94,140,234Pu,0,8.8,h,0.1,A,6,
94,143,237Pu,0,45.64,d,0.04,EC,99.9968,0.0006
94,143,237Pu,0,45.64,d,0.04,A,0.0032,0.0006
94,143,237Pu,0.145543,0.18,s,0.02,IT,100,
94,142,236Pu,0,2.858,y,0.007,A,100,
94,142,236Pu,0,2.858,y,0.007,SF,1.9e-7,4e-8
94,142,236Pu,0,2.858,y,0.007,28MG,2.7e-12,
94,138,232Pu,0,33.1,m,0.8,EC,89,9
94,138,232Pu,0,33.1,m,0.8,A,11,9
94,137,231Pu,0,8.6,m,0.5,EC+B+,90,
94,137,231Pu,0,8.6,m,0.5,A,10,
94,139,233Pu,0,20.9,m,0.4,EC+B+,99.88,0.05
94,139,233Pu,0,20.9,m,0.4,A,0.12,0.05
94,134,228Pu,0,1.1,s,+2.0-0.5,A,100,
94,136,230Pu,0,107,s,22,A,100,
94,135,229Pu,0,83,s,+28-22,A,50,20
94,135,229Pu,0,83,s,+28-22,EC+B+,50,20
95,135,230Am,0,36,s,+12-7,EC+B+,100,
95,135,230Am,0,36,s,+12-7,ECSF,30,
95,134,229Am,0,0.9,s,+2.1-0.7,A,100,
95,139,234Am,0,2.32,m,0.08,EC+B+,100,
95,139,234Am,0,2.32,m,0.08,A,0.04,
95,139,234Am,0,2.32,m,0.08,ECSF,0.0066,0.0018
95,138,233Am,0,3.2,m,0.8,EC+B+,95.5,1.5
95,138,233Am,0,3.2,m,0.8,A,4.5,1.5
95,137,232Am,0,1.31,m,0.04,EC+B+,100,
95,137,232Am,0,1.31,m,0.04,ECSF,0.069,0.01
95,142,237Am,0,73,m,1,EC+B+,99.975,0.003
95,142,237Am,0,73,m,1,A,0.025,0.003
95,141,236Am,0,3.6,m,0.2,EC+B+,100,
95,141,236Am,0,3.6,m,0.2,A,0.004,
95,141,236Am,0+X,2.9,m,0.2,EC+B+,100,
95,141,236Am,0+X,2.9,m,0.2,A,0.004,
95,140,235Am,0,10.3,m,0.6,EC+B+,99.6,0.05
95,140,235Am,0,10.3,m,0.6,A,0.4,0.05
95,146,241Am,0,432.6,y,0.6,A,100,
95,146,241Am,0,432.6,y,0.6,SF,3.6e-10,9e-11
95,145,240Am,0,50.9,h,0.2,EC+B+,100,
95,145,240Am,0,50.9,h,0.2,A,0.00019,
95,144,239Am,0,11.9,h,0.1,EC,99.99,0.001
95,144,239Am,0,11.9,h,0.1,A,0.01,0.001
95,143,238Am,0,97.4,m,1.5,EC+B+,100,
95,143,238Am,0,97.4,m,1.5,A,0.0001,0.00004
95,149,244Am,0,10.02,h,0.03,B-,100,
95,149,244Am,0.0895,26.13,m,0.43,B-,99.9636,0.0012
95,149,244Am,0.0895,26.13,m,0.43,EC,0.0364,0.0012
95,148,243Am,0,7345,y,14,A,100,
95,148,243Am,0,7345,y,14,SF,3.7e-9,9e-10
95,147,242Am,0,16.02,h,0.02,B-,83,0.3
95,147,242Am,0,16.02,h,0.02,EC,17,0.3
95,147,242Am,0.048603,141.9,y,1.7,IT,99.55,0.01
95,147,242Am,0.048603,141.9,y,1.7,A,0.45,0.01
95,152,247Am,0,23,m,1.3,B-,100,
95,151,246Am,0,39,m,3,B-,100,
95,151,246Am,0+X,25,m,0.2,B-,100,
95,151,246Am,0+X,25,m,0.2,IT,,
95,150,245Am,0,2.047,h,+0.007999999999999563-0.008000000000000451,B-,100,
95,128,223Am,0,5.2,ms,+12.0-4.4,A,100,
96,141,237Cm,0,,,,EC+B+,100,
96,141,237Cm,0,,,,A,,
96,140,236Cm,0,6.8,m,0.8,EC+B+,82,2
96,140,236Cm,0,6.8,m,0.8,A,18,2
96,138,234Cm,0,50,s,+9-8,A,27,
96,138,234Cm,0,50,s,+9-8,EC+B+,71,
96,138,234Cm,0,50,s,+9-8,SF,2,
96,137,233Cm,0,23,s,+13-6,A,20,10
96,137,233Cm,0,23,s,+13-6,EC+B+,80,10
96,139,235Cm,0,300,s,+25-10,EC+B+,99,
96,139,235Cm,0,300,s,+25-10,A,1,
96,150,246Cm,0,4757,y,33,A,99.97385,0.00007
96,150,246Cm,0,4757,y,33,SF,0.02615,0.00007
96,150,246Cm,1.1797,1.12,s,0.24,IT,100,
96,152,248Cm,0,3.48e+05,y,6.01e+03,A,91.61,0.16
96,152,248Cm,0,3.48e+05,y,6.01e+03,SF,8.39,0.16
96,151,247Cm,0,1.56e+07,y,5.00e+05,A,100,
96,143,239Cm,0,2.5,h,0.4,EC+B+,100,
96,143,239Cm,0,2.5,h,0.4,A,0.001,
96,142,238Cm,0,2.2,h,0.4,EC,96.16,0.18
96,142,238Cm,0,2.2,h,0.4,A,3.84,0.18
96,142,238Cm,0,2.2,h,0.4,SF,0.048,0.002
96,145,241Cm,0,32.8,d,0.2,EC,99,0.1
96,145,241Cm,0,32.8,d,0.2,A,1,0.1
96,144,240Cm,0,30.4,d,3.7,A,99.5,
96,144,240Cm,0,30.4,d,3.7,EC,0.5,
96,144,240Cm,0,30.4,d,3.7,SF,0.0000039,8e-7
96,147,243Cm,0,29.18,y,0.12,A,99.71,0.03
96,147,243Cm,0,29.18,y,0.12,EC,0.29,0.03
96,147,243Cm,0,29.18,y,0.12,SF,5.3e-9,9e-10
96,146,242Cm,0,162.88,d,0.06,A,100,
96,146,242Cm,0,162.88,d,0.06,SF,0.0000062,3e-7
96,146,242Cm,0,162.88,d,0.06,34SI,1e-14,
96,149,245Cm,0,8245,y,70,A,100,
96,149,245Cm,0,8245,y,70,SF,6.1e-7,9e-8
96,148,244Cm,0,18.112,y,0.025,A,100,
96,148,244Cm,0,18.112,y,0.025,SF,0.00013779,0.00000235
96,154,250Cm,0,&asymp;8300,y,,SF,74,
96,154,250Cm,0,&asymp;8300,y,,A,,
96,154,250Cm,0,&asymp;8300,y,,B-,,
96,153,249Cm,0,64.15,m,0.03,B-,100,
96,155,251Cm,0,16.8,m,0.2,B-,100,
97,141,238Bk,0,144,s,5,EC+B+,100,
97,141,238Bk,0,144,s,5,ECSF,0.048,0.02
97,142,239Bk,0,,,,EC+B+,100,
97,142,239Bk,0,,,,A,1,
97,142,239Bk,0,,,,SF,1,
97,143,240Bk,0,4.8,m,0.8,EC+B+,100,
97,143,240Bk,0,4.8,m,0.8,ECSF,0.002,0.0013
97,144,241Bk,0,4.6,m,0.4,EC+B+,,
97,144,241Bk,0,4.6,m,0.4,A,,
97,145,242Bk,0,7,m,1.3,EC+B+,100,
97,145,242Bk,0,7,m,1.3,A,1,
97,145,242Bk,0,7,m,1.3,SF,0.03,
97,146,243Bk,0,4.6,h,0.2,EC+B+,99.85,
97,146,243Bk,0,4.6,h,0.2,A,0.15,
97,147,244Bk,0,5.02,h,0.03,EC+B+,99.994,0.003
97,147,244Bk,0,5.02,h,0.03,A,0.006,0.003
97,148,245Bk,0,4.96,d,0.03,EC,99.88,0.01
97,148,245Bk,0,4.96,d,0.03,A,0.12,0.01
97,149,246Bk,0+X,1.8,d,0.02,EC+B+,100,
97,150,247Bk,0,1380,y,250,A,100,
97,151,248Bk,0+X,9,y,>,A,,
97,151,248Bk,0+X,9,y,>,EC,,
97,151,248Bk,0+X,23.7,h,0.2,B-,70,5
97,151,248Bk,0+X,23.7,h,0.2,EC,30,5
97,136,233Bk,0,21,s,+48-17,A,,
97,136,233Bk,0,21,s,+48-17,EC+B+,,
97,137,234Bk,0,19,s,+6-4,A,80,
97,137,234Bk,0,19,s,+6-4,EC+B+,20,
97,139,236Bk,0,22,s,+13-6,EC+B+,83,
97,139,236Bk,0,22,s,+13-6,ECSF,4,2
97,139,236Bk,0,22,s,+13-6,A,17,
97,140,237Bk,0,,,,EC+B+,,
97,140,237Bk,0,,,,A,,
97,152,249Bk,0,327.2,d,0.3,B-,99.99863,0.0001
97,152,249Bk,0,327.2,d,0.3,A,0.00137,0.0001
97,152,249Bk,0,327.2,d,0.3,SF,4.7e-8,2e-9
97,153,250Bk,0,3.212,h,0.005,B-,100,
97,154,251Bk,0,56,m,0.9,B-,100,
97,155,252Bk,0,1.8,m,0.5,B-,100,
97,156,253Bk,0,10,m,>,B-,100,
98,148,246Cf,0,35.7,h,0.5,A,99.9946,0.0007
98,148,246Cf,0,35.7,h,0.5,SF,0.0054,0.0007
98,149,247Cf,0,3.11,h,0.03,EC,99.965,0.005
98,149,247Cf,0,3.11,h,0.03,A,0.035,0.005
98,146,244Cf,0,19.4,m,0.5,A,75,6
98,146,244Cf,0,19.4,m,0.5,EC,25,6
98,147,245Cf,0,45,m,1.4,EC+B+,64.7,2.5
98,147,245Cf,0,45,m,1.4,A,35.3,2.5
98,144,242Cf,0,3.49,m,0.15,A,61,3
98,144,242Cf,0,3.49,m,0.15,EC+B+,39,3
98,144,242Cf,0,3.49,m,0.15,SF,0.014,
98,145,243Cf,0,10.6,m,0.4,EC+B+,86,
98,145,243Cf,0,10.6,m,0.4,A,14,
98,142,240Cf,0,41.2,s,2.4,A,98.5,0.2
98,142,240Cf,0,41.2,s,2.4,SF,1.5,0.2
98,143,241Cf,0,3.78,m,0.7,EC+B+,85,1
98,143,241Cf,0,3.78,m,0.7,A,15,1
98,140,238Cf,0,21.1,ms,1.3,SF,95,
98,140,238Cf,0,21.1,ms,1.3,A,5,
98,141,239Cf,0,28,s,2,A,65,3
98,141,239Cf,0,28,s,2,EC+B+,35,3
98,150,248Cf,0,333.5,d,2.8,A,99.9971,0.0003
98,150,248Cf,0,333.5,d,2.8,SF,0.0029,0.0003
98,139,237Cf,0,0.8,s,0.2,A,70,10
98,139,237Cf,0,0.8,s,0.2,SF,30,10
98,157,255Cf,0,85,m,18,B-,100,
98,158,256Cf,0,12.3,m,1.2,SF,100,
98,155,253Cf,0,17.78,d,0.07,B-,99.69,0.04
98,155,253Cf,0,17.78,d,0.07,A,0.31,0.04
98,156,254Cf,0,60.5,d,0.2,SF,99.69,0.02
98,156,254Cf,0,60.5,d,0.2,A,0.31,0.02
98,153,251Cf,0,898,y,43,A,100,
98,153,251Cf,0,898,y,43,SF,,
98,154,252Cf,0,2.647,y,0.003,A,96.898,0.003
98,154,252Cf,0,2.647,y,0.003,SF,3.102,0.003
98,151,249Cf,0,350.7,y,2.0,A,100,
98,151,249Cf,0,350.7,y,2.0,SF,5e-7,
98,152,250Cf,0,13.08,y,0.09,A,99.923,0.003
98,152,250Cf,0,13.08,y,0.09,SF,0.077,0.003
99,147,246Es,0+X,7.5,m,0.5,EC+B+,90.1,1.8
99,147,246Es,0+X,7.5,m,0.5,A,9.9,1.8
99,147,246Es,0+X,7.5,m,0.5,ECSF,0.003,
99,148,247Es,0+X,4.55,m,0.26,EC+B+,93,
99,148,247Es,0+X,4.55,m,0.26,A,7,
99,149,248Es,0,24,m,2,EC+B+,99.7,
99,149,248Es,0,24,m,2,A,0.3,
99,149,248Es,0,24,m,2,ECSF,0.00035,0.00018
99,143,242Es,0,17.8,s,1.6,A,57,3
99,143,242Es,0,17.8,s,1.6,EC+B+,43,3
99,143,242Es,0,17.8,s,1.6,ECSF,0.7,0.2
99,144,243Es,0,22,s,1,A,61,6
99,144,243Es,0,22,s,1,EC+B+,39,6
99,144,243Es,0,22,s,1,SF,1,
99,145,244Es,0,37,s,4,EC+B+,96,
99,145,244Es,0,37,s,4,A,4,
99,145,244Es,0,37,s,4,ECSF,0.011,0.004
99,146,245Es,0,1.12,m,+0.06-0.06,A,54,7
99,146,245Es,0,1.12,m,+0.06-0.06,EC+B+,46,7
99,141,240Es,0,6.7,s,1.3,A,70,10
99,141,240Es,0,6.7,s,1.3,EC+B+,30,10
99,141,240Es,0,6.7,s,1.3,ECSF,16,6
99,142,241Es,0,4.3,s,+2.4-1.2,A,,
99,142,241Es,0,4.3,s,+2.4-1.2,EC+B+,,
99,158,257Es,0,7.7,d,0.2,B-,100,
99,158,257Es,0,7.7,d,0.2,SF,,
99,158,257Es,0,7.7,d,0.2,A,,
99,154,253Es,0,20.466,d,0.023,A,100,
99,154,253Es,0,20.466,d,0.023,SF,0.0000088,3e-7
99,155,254Es,0,275.7,d,0.5,A,100,
99,155,254Es,0,275.7,d,0.5,B-,0.000174,0.000008
99,155,254Es,0,275.7,d,0.5,SF,0.000003,
99,155,254Es,0.08420000000000001,39.2,h,0.3,B-,98,2
99,155,254Es,0.08420000000000001,39.2,h,0.3,A,0.32,0.01
99,155,254Es,0.08420000000000001,39.2,h,0.3,EC,0.076,0.007
99,155,254Es,0.08420000000000001,39.2,h,0.3,IT,3,
99,155,254Es,0.08420000000000001,39.2,h,0.3,SF,0.045,
99,156,255Es,0,39.8,d,1.2,B-,92,0.4
99,156,255Es,0,39.8,d,1.2,A,8,0.4
99,156,255Es,0,39.8,d,1.2,SF,0.0041,0.0002
99,157,256Es,0,25.4,m,1.2,B-,100,
99,157,256Es,0+X,7.6,h,0.0,B-,100,
99,157,256Es,0+X,7.6,h,0.0,B-SF,0.002,
99,150,249Es,0,102.2,m,0.6,EC+B+,99.43,0.08
99,150,249Es,0,102.2,m,0.6,A,0.57,0.08
99,151,250Es,0,8.5,h,0.1,EC+B+,97,
99,151,250Es,0,8.5,h,0.1,A,3,
99,151,250Es,0+X,2.21,h,0.05,EC+B+,100,
99,151,250Es,0+X,2.21,h,0.05,A,,
99,152,251Es,0,33,h,1,EC,99.5,0.2
99,152,251Es,0,33,h,1,A,0.5,0.2
99,153,252Es,0,471.7,d,1.9,A,78,2
99,153,252Es,0,471.7,d,1.9,EC,22,2
100,141,241Fm,0,0.73,ms,0.06,SF,78,
100,141,241Fm,0,0.73,ms,0.06,EC+B+,12,
100,141,241Fm,0,0.73,ms,0.06,A,14,
100,145,245Fm,0,5.4,s,0.6,A,88.5,
100,145,245Fm,0,5.4,s,0.6,EC+B+,11.5,
100,145,245Fm,0,5.4,s,0.6,SF,0.3,
100,144,244Fm,0,3.12,ms,0.08,SF,97,
100,144,244Fm,0,3.12,ms,0.08,A,1,
100,144,244Fm,0,3.12,ms,0.08,EC+B+,2,
100,143,243Fm,0,231,ms,9,A,91,3
100,143,243Fm,0,231,ms,9,SF,9,3
100,143,243Fm,0,231,ms,9,EC+B+,10,
100,142,242Fm,0,0.8,ms,0.2,SF,100,
100,149,249Fm,0,1.6,m,0.1,EC+B+,84.4,1
100,149,249Fm,0,1.6,m,0.1,A,15.6,1
100,148,248Fm,0,34.5,s,1.2,A,99.9,
100,148,248Fm,0,34.5,s,1.2,SF,0.1,0.05
100,148,248Fm,0,34.5,s,1.2,EC+B+,,
100,147,247Fm,0,31,s,1,A,64,
100,147,247Fm,0,31,s,1,EC+B+,36,
100,147,247Fm,0.045,5.1,s,0.2,A,88,2
100,147,247Fm,0.045,5.1,s,0.2,IT,12,2
100,146,246Fm,0,1.53,s,0.04,A,93.6,0.4
100,146,246Fm,0,1.53,s,0.04,SF,6.4,0.4
100,146,246Fm,0,1.53,s,0.04,EC+B+,1.3,
100,152,252Fm,0,25.38,h,0.12,A,99.9977,0.0002
100,152,252Fm,0,25.38,h,0.12,SF,0.0023,0.0002
100,151,251Fm,0,5.3,h,0.08,EC+B+,98.2,0.13
100,151,251Fm,0,5.3,h,0.08,A,1.8,0.13
100,150,250Fm,0,30.9,m,1.0,A,100,
